"MSSubClass","MSZoning","LotFrontage","LotArea","LotShape","LandContour","LotConfig","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtUnfSF","TotalBsmtSF","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","ScreenPorch","Fence","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
"85","RL",4.27666611901606,9.72004536807347,"IR1","Lvl","CulDSac","Sawyer","RRAe","1Fam","SFoyer",5,5,1975,1981,"Gable","HdBoard","HdBoard","Absent",0,"TA","TA","CBlock","Gd","TA","Gd","ALQ",7.23777819192344,"Unf",0,1390,"TA","Y","SBrkr",7.43955930913332,0,7.43955930913332,1,0,2,0,3,1,"TA",6,2,"TA","Basment",1,"Fin",2,611,"TA","TA","Y",0,0,0,0,"Absent","1","2007","WD","Normal",171000
"60","RL",4.33073334028633,9.13970329237674,"Reg","Lvl","Inside","SawyerW","Norm","1Fam","2Story",7,5,1993,1993,"Gable","HdBoard","HdBoard","BrkFace",4.92725368515721,"Gd","TA","PConc","Gd","TA","No","ALQ",6.24222326545517,"Unf",5.42934562895444,740,"Ex","Y","SBrkr",6.91473089271856,769,7.48211892355212,1,0,2,1,3,1,"Gd",7,1,"TA","Attchd",1,"Unf",2,425,"TA","TA","Y",5.45958551414416,4.29045944114839,5.26269018890489,0,"Absent","7","2009","WD","Normal",213000
"20","RL",3.61091791264422,9.6501424924888,"IR1","Lvl","CulDSac","CollgCr","Norm","1Fam","1Story",5,6,1972,1972,"Gable","HdBoard","Plywood","Absent",0,"TA","TA","CBlock","TA","TA","Av","BLQ",6.13339804299665,"Unf",6.00388706710654,864,"Ex","Y","SBrkr",6.76272950693188,0,6.76272950693188,1,0,1,0,3,1,"TA",5,1,"Fa","Attchd",1,"Unf",1,338,"TA","TA","Y",0,0,0,0,"Absent","8","2009","WD","Normal",133500
"50","RL",4.33073334028633,10.7276849250866,"IR2","Bnk","Inside","ClearCr","Norm","1Fam","1.5Fin",6,8,1908,1997,"Gable","Wd Sdng","Wd Sdng","Absent",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",6.81124437860129,907,"TA","Y","SBrkr",7.17625453201714,1051,7.76599307940768,0,0,3,0,5,1,"TA",10,1,"Gd","Detchd",1,"Unf",2,360,"Fa","TA","Y",6.18826412308259,3.71357206670431,0,5.17048399503815,"Absent","9","2008","WD","Normal",240000
"80","RL",4.39444915467244,9.16962253869762,"Reg","Lvl","FR2","Veenker","Feedr","1Fam","SLvl",6,7,1976,1994,"Hip","Plywood","Plywood","BrkFace",5.88887795833288,"Gd","Gd","CBlock","TA","TA","No","Unf",0,"Unf",6.2709884318583,528,"Ex","Y","SBrkr",6.9985096422506,761,7.52617891334615,0,0,2,1,3,1,"TA",7,1,"TA","Attchd",1,"RFn",2,512,"TA","TA","Y",4.7361984483945,4.61512051684126,0,0,"Absent","8","2007","WD","Normal",187000
"120","RM",3.61091791264422,8.39750834847026,"Reg","Lvl","Inside","CollgCr","Norm","TwnhsE","1Story",6,5,2003,2003,"Gable","VinylSd","VinylSd","BrkFace",5.14166355650266,"Gd","TA","PConc","Gd","TA","Av","GLQ",6.49223983502047,"Unf",5.24702407216049,848,"Ex","Y","SBrkr",6.74405918631135,0,6.74405918631135,1,0,1,0,1,1,"Gd",3,0,"Absent","Attchd",1,"Fin",2,420,"TA","TA","Y",4.94875989037817,0,0,0,"Absent","11","2007","WD","Normal",131500
"120","RL",3.78418963391826,8.06996814905984,"Reg","Lvl","Inside","Blmngtn","Norm","TwnhsE","1Story",8,5,2003,2003,"Gable","VinylSd","VinylSd","BrkFace",3.71357206670431,"Gd","TA","PConc","Gd","TA","Gd","Unf",0,"Unf",7.14991683613211,1273,"Ex","Y","SBrkr",7.2841348061952,0,7.2841348061952,0,0,2,0,2,1,"Gd",7,1,"TA","Attchd",1,"Fin",2,400,"TA","TA","Y",4.969813299576,3.04452243772342,0,0,"Absent","5","2006","WD","Normal",215000
"75","RL",3.98898404656427,8.87192625111763,"Reg","Lvl","Inside","Crawfor","Norm","1Fam","2.5Unf",7,5,1941,1950,"Gable","MetalSd","MetalSd","Absent",0,"TA","Gd","CBlock","TA","TA","No","Rec",5.89989735358249,"Unf",6.31896811374643,918,"Gd","Y","SBrkr",6.82328612235569,728,7.40671073017764,0,0,2,0,4,1,"TA",7,2,"Gd","Detchd",1,"Unf",1,240,"TA","TA","Y",0,0,0,4.84418708645859,"MnPrv","8","2007","WD","Normal",164000
"80","RL",4.30406509320417,9.40063009841931,"IR1","Lvl","Corner","NAmes","Norm","1Fam","SLvl",6,6,1964,1964,"Gable","MetalSd","HdBoard","BrkFace",4.75359019110636,"TA","Gd","CBlock","TA","TA","Gd","Rec",6.33682573114644,"Unf",6.33505425149806,1127,"TA","Y","SBrkr",7.27655640271871,0,7.27655640271871,0,0,1,1,3,1,"TA",7,1,"Fa","Attchd",1,"RFn",2,645,"TA","TA","Y",5.19849703126583,0,0,0,"MnPrv","8","2009","WD","Normal",158000
"20","RL",4.63472898822964,9.79372848854339,"Reg","Lvl","Inside","Sawyer","Norm","1Fam","1Story",5,4,1955,1974,"Hip","Wd Sdng","Plywood","Absent",0,"TA","TA","CBlock","TA","TA","Mn","ALQ",5.7268477475872,"Rec",5.92157841964382,1763,"TA","Y","SBrkr",7.48436864328613,0,7.48436864328613,1,0,1,1,3,1,"TA",6,1,"Gd","Attchd",1,"Unf",2,454,"TA","TA","Y",0,6.03787091992214,0,5.74620319054015,"Absent","7","2006","WD","Abnorml",170000
"20","RL",4.27666611901606,8.83898679349679,"IR1","Lvl","Corner","Sawyer","Norm","1Fam","1Story",5,8,1962,2010,"Gable","HdBoard","HdBoard","Absent",0,"TA","Gd","CBlock","TA","TA","No","ALQ",6.49223983502047,"Unf",5.94542060860658,1040,"Ex","Y","SBrkr",6.94793706861497,0,6.94793706861497,1,0,1,1,3,1,"TA",6,0,"Absent","Detchd",1,"Unf",1,260,"TA","TA","Y",0,4.65396035015752,0,0,"Absent","4","2010","WD","Normal",127000
"80","RL",4.26267987704132,9.30301070681749,"IR1","Low","Inside","CollgCr","Norm","1Fam","SLvl",6,6,1978,1978,"Gable","Plywood","HdBoard","Absent",0,"TA","TA","CBlock","Gd","Gd","Gd","GLQ",6.22653666928747,"LwQ",0,940,"TA","Y","SBrkr",6.93439720992856,0,6.93439720992856,1,0,1,0,3,1,"TA",5,0,"Absent","Detchd",1,"Unf",2,576,"TA","Fa","Y",0,0,3.55534806148941,0,"MnPrv","10","2008","WD","Normal",147000
"60","RL",4.18965474202643,9.00282407654767,"Reg","Lvl","Inside","Gilbert","Norm","1Fam","2Story",6,5,1994,1995,"Gable","HdBoard","HdBoard","Absent",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",6.55535689181067,702,"Gd","Y","SBrkr",6.55535689181067,779,7.30114780585603,0,0,2,1,3,1,"TA",6,1,"TA","Attchd",1,"Fin",2,343,"TA","TA","Y",0,3.61091791264422,0,0,"Absent","3","2009","WD","Normal",174000
"20","RL",4.39444915467244,9.24965723435313,"Reg","Lvl","Inside","NWAmes","Norm","1Fam","1Story",7,5,1976,1976,"Gable","HdBoard","HdBoard","BrkFace",5.24702407216049,"TA","TA","CBlock","Gd","TA","No","Unf",0,"Unf",6.99484998583307,1090,"TA","Y","SBrkr",7.22329567956231,0,7.22329567956231,0,0,2,0,3,1,"TA",6,1,"TA","Attchd",1,"RFn",2,479,"TA","TA","Y",0,0,0,0,"MnPrv","6","2009","WD","Family",152000
"60","RL",4.39444915467244,9.30837411224755,"IR1","Lvl","Corner","NWAmes","PosA","1Fam","2Story",6,7,1968,1984,"Gable","HdBoard","HdBoard","BrkFace",5.39816270151775,"TA","TA","CBlock","TA","TA","Mn","BLQ",6.42971947803914,"Unf",6.07764224334903,1054,"TA","Y","SBrkr",7.32184971378836,1142,7.88419993367604,1,0,2,1,4,1,"Gd",9,1,"Gd","Attchd",1,"Unf",2,619,"TA","TA","Y",0,4.18965474202643,0,5.40717177146012,"Absent","8","2006","WD","Normal",250000
"50","RL",4.02535169073515,8.94154547524288,"Reg","Lvl","Corner","Crawfor","Norm","1Fam","1.5Fin",7,8,1918,1998,"Gable","Wd Sdng","Wd Sdng","Absent",0,"Gd","TA","BrkTil","TA","TA","No","Unf",0,"Unf",6.81673588059497,912,"Gd","Y","SBrkr",6.81673588059497,514,7.26332961747684,0,0,1,1,3,1,"Gd",7,1,"Gd","Detchd",1,"Unf",1,216,"TA","TA","Y",0,5.48479693349065,0,0,"GdPrv","6","2007","WD","Normal",189950
"190","RL",4.33073334028633,9.3609992482613,"Reg","Lvl","Inside","Sawyer","Norm","2fmCon","1Story",5,4,1965,1965,"Hip","Plywood","HdBoard","Absent",0,"TA","TA","PConc","TA","TA","Mn","BLQ",6.73578001424233,"Unf",5.29330482472449,1039,"Ex","Y","SBrkr",6.94697599213542,0,6.94697599213542,1,0,1,1,3,1,"TA",6,0,"Absent","Attchd",1,"Unf",2,504,"TA","TA","Y",0,0,0,0,"Absent","4","2010","WD","Normal",131500
"20","RL",4.40671924726425,9.17709377818255,"Reg","Lvl","Corner","SawyerW","Norm","1Fam","1Story",6,5,1984,1985,"Hip","HdBoard","Plywood","Absent",0,"TA","TA","PConc","Gd","TA","No","GLQ",5.82600010738045,"Unf",6.55535689181067,1040,"TA","Y","SBrkr",7.00124562206948,0,7.00124562206948,0,0,2,0,3,1,"TA",6,0,"Absent","Attchd",1,"Unf",2,480,"TA","TA","Y",0,0,0,0,"GdPrv","5","2010","WD","Normal",152000
"20","RL",4.26267987704132,8.97866048963969,"Reg","Lvl","Inside","NAmes","Norm","1Fam","1Story",5,5,1959,1959,"Hip","BrkFace","Plywood","Absent",0,"TA","TA","CBlock","TA","TA","No","BLQ",7.04664727784876,"Unf",0,1148,"TA","Y","SBrkr",7.04664727784876,0,7.04664727784876,1,0,1,0,3,1,"TA",6,0,"Absent","Attchd",1,"Unf",1,672,"TA","TA","Y",0,0,0,0,"GdPrv","7","2009","WD","Normal",132500
"20","FV",4.29045944114839,9.0642735958414,"Reg","Lvl","Inside","Somerst","Norm","1Fam","1Story",7,5,2007,2008,"Gable","VinylSd","VinylSd","Absent",0,"Gd","TA","PConc","Ex","TA","No","Unf",0,"Unf",7.22475340576797,1372,"Ex","Y","SBrkr",7.22475340576797,0,7.22475340576797,0,0,2,0,3,1,"Gd",6,0,"Absent","Attchd",1,"Fin",2,529,"TA","TA","Y",0,4.94875989037817,0,0,"Absent","5","2008","New","Partial",250580
"20","RL",4.30406509320417,9.07692325853583,"IR1","Lvl","Inside","NAmes","Norm","1Fam","1Story",5,6,1970,1970,"Gable","MetalSd","MetalSd","BrkFace",4.34380542185368,"TA","TA","CBlock","TA","TA","No","BLQ",6.7202201551353,"Unf",5.16478597392351,1002,"TA","Y","SBrkr",6.91075078796194,0,6.91075078796194,1,0,1,0,3,1,"TA",5,0,"Absent","Detchd",1,"Unf",2,902,"TA","TA","Y",0,0,0,0,"MnPrv","8","2009","WD","Normal",148500
"20","RL",4.21950770517611,9.27397223222096,"IR1","HLS","Inside","Timber","Norm","1Fam","1Story",8,5,2006,2007,"Gable","VinylSd","VinylSd","Stone",5.61677109766657,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",7.40184157874383,1638,"Ex","Y","SBrkr",7.40671073017764,0,7.40671073017764,0,0,2,0,3,1,"Gd",6,1,"Gd","Attchd",1,"RFn",3,870,"TA","TA","Y",5.26269018890489,4.39444915467244,0,0,"Absent","11","2007","New","Partial",248900
"20","RL",4.45434729625351,8.8495139654864,"Reg","Lvl","Corner","Sawyer","Feedr","1Fam","1Story",4,5,1961,1961,"Gable","VinylSd","VinylSd","Absent",0,"TA","TA","CBlock","TA","TA","No","ALQ",6.83840520084734,"Unf",4.69134788222914,1040,"TA","Y","SBrkr",7.02197642307216,0,7.02197642307216,1,0,1,1,3,1,"Fa",5,0,"Absent","Attchd",1,"RFn",2,544,"TA","TA","Y",5.12989871492307,0,0,0,"Absent","5","2007","WD","Normal",129000
"60","RL",4.18965474202643,9.59987932953409,"IR2","Lvl","Corner","Gilbert","Feedr","1Fam","2Story",5,6,1948,1950,"Gable","Plywood","Plywood","Absent",0,"TA","TA","Slab","Absent","Absent","Absent","Absent",0,"Absent",0,0,"Gd","Y","SBrkr",7.34471905414967,720,7.74975340627444,0,0,2,0,2,1,"TA",7,1,"TA","Attchd",1,"Unf",2,672,"TA","TA","P",4.79579054559674,4.97673374242057,0,0,"Absent","5","2006","WD","Normal",169000
"60","RL",4.39444915467244,9.20422169096801,"Reg","Lvl","Inside","SawyerW","Norm","1Fam","2Story",7,5,1993,1994,"Gable","MetalSd","MetalSd","BrkFace",5.50938833662798,"Gd","TA","PConc","Gd","TA","No","GLQ",6.62140565176413,"Unf",5.70711026474888,1050,"Ex","Y","SBrkr",6.96885037834195,887,7.57558465155779,1,0,2,1,3,1,"Gd",8,1,"TA","Attchd",1,"Fin",2,574,"TA","TA","Y",5.05624580534831,4.51085950651685,0,0,"GdPrv","6","2010","WD","Normal",236000
"20","RL",4.11087386417331,8.79497643168877,"Reg","Lvl","Inside","NAmes","PosN","1Fam","1Story",5,5,1962,1962,"Hip","MetalSd","MetalSd","Absent",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",6.79682371827486,894,"Gd","N","SBrkr",6.79682371827486,0,6.79682371827486,0,0,1,0,2,1,"TA",5,0,"Absent","Detchd",1,"Unf",1,308,"TA","TA","Y",0,0,0,0,"Absent","8","2009","WD","Normal",109500
"60","RL",4.26267987704132,9.07692325853583,"Reg","Lvl","Inside","CollgCr","Norm","1Fam","2Story",6,5,1998,1998,"Gable","VinylSd","VinylSd","BrkFace",4.76217393479776,"TA","TA","PConc","Gd","TA","No","GLQ",6.22653666928747,"Unf",5.7037824746562,804,"Ex","Y","SBrkr",6.69084227741856,878,7.42833319419081,0,0,2,1,3,1,"Gd",7,0,"Absent","Attchd",1,"RFn",2,523,"TA","TA","Y",0,4.35670882668959,0,0,"Absent","6","2010","WD","Normal",200500
"20","RL",4.31748811353631,9.09301972939964,"Reg","Lvl","Corner","NAmes","Norm","1Fam","1Story",5,7,1953,1996,"Gable","WdShing","Wd Shng","Absent",0,"Gd","TA","Stone","TA","TA","Av","Unf",0,"Unf",4.66343909411207,105,"Gd","Y","SBrkr",6.81454289725996,0,6.81454289725996,0,0,1,0,3,1,"Gd",5,0,"Absent","Attchd",1,"Unf",2,414,"TA","TA","Y",5.28320372873799,0,5.01727983681492,0,"GdWo","10","2008","WD","Normal",116000
"40","RL",4.11087386417331,9.40467284143627,"Reg","Lvl","Inside","NAmes","Norm","1Fam","1Story",5,7,1949,1950,"Gable","HdBoard","HdBoard","Absent",0,"Gd","TA","CBlock","TA","TA","No","Rec",5.92958914338989,"Unf",6.12686918411419,832,"Gd","Y","SBrkr",6.94408720822953,0,7.14598446771439,0,0,1,0,3,1,"TA",6,1,"Gd","Attchd",1,"Unf",1,288,"TA","TA","Y",0,3.36729582998647,0,0,"Absent","9","2009","WD","Normal",133000
"50","RM",3.97029191355212,8.65189889426853,"Reg","Lvl","Inside","OldTown","Artery","1Fam","1.5Fin",5,6,1941,1950,"Gable","Wd Sdng","Wd Sdng","Absent",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",6.51767127291227,676,"Ex","Y","SBrkr",6.51767127291227,455,7.03174125876313,0,0,1,1,3,1,"TA",5,0,"Absent","Detchd",1,"Unf",1,200,"TA","TA","Y",3.29583686600433,0,0,0,"Absent","8","2009","WD","Abnorml",66500
"60","FV",4.33073334028633,9.10509096125709,"Reg","Lvl","Inside","Somerst","Norm","1Fam","2Story",8,5,2007,2007,"Gable","CemntBd","CmentBd","Absent",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",4.17438726989564,"Unf",7.02197642307216,1184,"Ex","Y","SBrkr",7.07749805356923,1426,7.86748856869913,0,0,2,1,4,1,"Ex",11,1,"Gd","BuiltIn",1,"Fin",2,550,"TA","TA","Y",5.34233425196481,5.89989735358249,0,0,"Absent","8","2007","New","Partial",303477
"20","RL",4.55387689160054,10.1380457086656,"Reg","HLS","Inside","Mitchel","Norm","1Fam","1Story",4,5,1963,1963,"Gable","HdBoard","Plywood","Absent",0,"TA","TA","PConc","TA","TA","Gd","ALQ",6.45204895443723,"Unf",6.06842558824411,1064,"Gd","Y","SBrkr",6.94793706861497,0,6.94793706861497,1,0,1,0,3,1,"TA",5,0,"Absent","Attchd",1,"Unf",2,648,"TA","TA","Y",0,0,0,0,"Absent","1","2007","WD","Normal",132250
"60","RL",4.31748811353631,9.0864763847538,"Reg","Lvl","Inside","NridgHt","Norm","1Fam","2Story",9,5,2004,2005,"Hip","VinylSd","VinylSd","Stone",5.37989735354046,"Gd","TA","PConc","Ex","TA","No","GLQ",7.06561336359772,"Unf",5.68017260901707,1462,"Ex","Y","SBrkr",7.28824440102012,762,7.70751219460034,1,0,2,1,4,1,"Ex",10,1,"Gd","Attchd",1,"Fin",3,738,"TA","TA","Y",5.22035582507832,0,0,0,"Absent","6","2009","WD","Normal",350000
"85","RL",4.48863636973214,9.37441309371334,"IR1","Lvl","Inside","Sawyer","Norm","1Fam","SFoyer",5,7,1961,1995,"Gable","HdBoard","HdBoard","Absent",0,"TA","TA","CBlock","TA","TA","Av","ALQ",6.80239476332431,"Unf",5.35185813347607,1109,"TA","Y","SBrkr",7.05272104923232,0,7.05272104923232,1,0,1,0,3,1,"Gd",6,0,"Absent","Detchd",1,"Unf",2,576,"TA","TA","Y",5.26269018890489,0,0,0,"MnPrv","6","2010","WD","Normal",148000
"20","RL",4.26267987704132,8.8538082749772,"IR1","Lvl","CulDSac","CollgCr","Norm","1Fam","1Story",5,8,1978,2005,"Gable","VinylSd","VinylSd","BrkFace",4.51085950651685,"Gd","Gd","CBlock","TA","TA","No","ALQ",6.4723462945009,"Unf",5.3890717298165,864,"Ex","Y","SBrkr",6.76272950693188,0,6.76272950693188,1,0,1,0,3,1,"TA",6,0,"Absent","Attchd",1,"Unf",1,336,"TA","TA","Y",0,0,0,0,"GdWo","7","2009","WD","Normal",136500
"20","RL",4.11087386417331,8.85723049420195,"Reg","Lvl","Inside","Edwards","Norm","1Fam","1Story",5,5,2005,2006,"Gable","VinylSd","VinylSd","Absent",0,"TA","TA","PConc","Ex","Gd","No","ALQ",6.88857245956536,"Unf",4.70953020131233,1090,"Gd","Y","SBrkr",6.99484998583307,0,6.99484998583307,1,0,1,1,2,1,"TA",5,0,"Absent","Attchd",1,"Fin",2,450,"TA","TA","Y",0,3.91202300542815,0,0,"Absent","6","2007","WD","Normal",157000
"50","RL",3.80666248977032,9.52944843442782,"IR1","Lvl","CulDSac","Timber","Norm","1Fam","1.5Fin",7,5,1990,1991,"Gable","HdBoard","HdBoard","BrkFace",4.77068462446567,"Gd","Gd","CBlock","Gd","TA","Mn","LwQ",6.80572255341699,"Unf",5.54126354515843,1156,"Ex","Y","SBrkr",7.08002649992259,530,7.4489161025442,0,0,2,1,3,1,"Gd",7,1,"TA","Attchd",1,"RFn",2,400,"TA","TA","Y",5.12989871492307,3.61091791264422,0,0,"Absent","4","2007","WD","Normal",187500
"60","RL",4.18965474202643,9.17336513585129,"IR1","Lvl","Corner","Gilbert","Norm","1Fam","2Story",6,5,1992,1993,"Gable","VinylSd","VinylSd","Absent",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",6.69579891705849,808,"Gd","Y","SBrkr",6.69579891705849,785,7.37400185935016,0,0,2,1,3,1,"TA",7,1,"TA","BuiltIn",1,"RFn",2,389,"TA","TA","Y",5.83773044716594,3.71357206670431,0,0,"MnPrv","12","2009","WD","Normal",178000
"75","RL",4.11087386417331,8.73311069763871,"Reg","Bnk","Inside","SWISU","Norm","1Fam","2.5Fin",4,5,1912,1950,"Gable","Wd Sdng","Wd Sdng","Absent",0,"Gd","TA","PConc","TA","Fa","No","Unf",0,"Unf",6.67959918584438,795,"TA","N","SBrkr",6.86171134048073,795,7.71020519443253,1,0,1,0,5,1,"TA",10,0,"Absent","Detchd",1,"Unf",1,440,"TA","Gd","Y",0,5.24174701505964,0,0,"Absent","3","2006","WD","Normal",118500
"20","RL",4.18965474202643,8.8750074860484,"Reg","Lvl","Inside","NAmes","Norm","1Fam","1Story",5,5,1967,1967,"Gable","HdBoard","HdBoard","BrkFace",4.11087386417331,"TA","TA","CBlock","TA","TA","No","BLQ",6.07073772800249,"Unf",6.13339804299665,892,"TA","Y","SBrkr",6.7945865808765,0,6.7945865808765,0,0,1,0,3,1,"TA",5,0,"Absent","Attchd",1,"RFn",1,288,"TA","TA","Y",0,0,0,0,"GdWo","7","2009","WD","Normal",100000
"120","FV",3.93182563272433,8.54090971803355,"IR1","Lvl","CulDSac","Somerst","Norm","TwnhsE","1Story",9,5,1999,2000,"Gable","MetalSd","MetalSd","BrkFace",4.11087386417331,"Gd","TA","PConc","Ex","TA","Av","GLQ",7.12205988162914,"Unf",6.13339804299665,1698,"Ex","Y","SBrkr",7.44424864949671,0,7.44424864949671,1,0,2,0,2,1,"Gd",5,1,"TA","Attchd",1,"Fin",2,506,"TA","TA","Y",4.58496747867057,4.18965474202643,0,0,"Absent","1","2008","CWD","Abnorml",328900
"90","RL",4.26267987704132,9.03527244389354,"Reg","Lvl","Corner","NAmes","Norm","Duplex","1Story",5,5,1959,2005,"Gable","MetalSd","MetalSd","BrkFace",4.81218435537242,"TA","TA","CBlock","TA","TA","No","LwQ",6.2709884318583,"Unf",7.00215595440362,1626,"Ex","Y","SBrkr",7.44600149832412,0,7.44600149832412,0,0,2,0,4,2,"TA",8,0,"Absent","Attchd",1,"Fin",2,588,"TA","TA","Y",5.60947179518496,4.00733318523247,0,0,"Absent","6","2006","WD","Family",145000
"50","RL",4.0943445622221,9.709113657218,"IR1","Lvl","Inside","Edwards","Norm","1Fam","1.5Fin",5,7,1955,1955,"Gable","MetalSd","MetalSd","Absent",0,"TA","Gd","PConc","TA","TA","No","Unf",0,"Unf",6.70563909486,816,"TA","Y","SBrkr",6.7719355558396,521,7.23993259132047,0,0,1,1,3,1,"TA",8,0,"Absent","Attchd",1,"Unf",1,300,"TA","TA","Y",4.80402104473326,0,0,5.5834963087817,"Absent","4","2008","WD","Normal",135500
"20","RL",4.56434819146784,9.67193373386195,"IR1","Lvl","Inside","NAmes","Norm","1Fam","1Story",8,6,1970,1970,"Flat","Wd Sdng","Wd Sdng","Absent",0,"Gd","Gd","PConc","TA","Gd","Gd","ALQ",5.8636311755981,"Rec",6.95081476844258,2217,"Ex","Y","SBrkr",7.70436116791031,0,7.70436116791031,1,0,2,0,4,1,"Gd",8,1,"TA","Attchd",1,"Unf",2,621,"TA","TA","Y",4.40671924726425,5.33753807970132,0,5.41610040220442,"Absent","10","2007","WD","Normal",268000
"20","RL",4.85981240436167,9.405989388981,"Reg","Lvl","Inside","NAmes","Feedr","1Fam","1Story",6,4,1953,1953,"Hip","Wd Sdng","Wd Sdng","BrkFace",4.51085950651685,"TA","TA","CBlock","TA","TA","No","BLQ",6.93244789157251,"Unf",6.1779441140506,1505,"Ex","Y","SBrkr",7.31721240835984,0,7.31721240835984,1,0,1,0,2,1,"TA",6,1,"TA","Attchd",1,"RFn",2,505,"TA","TA","Y",0,0,0,0,"Absent","2","2009","WD","Normal",149500
"50","RL",4.11087386417331,8.99528899055931,"Reg","Lvl","Corner","NAmes","Artery","1Fam","1.5Fin",5,7,1949,2006,"Gable","MetalSd","MetalSd","Absent",0,"TA","Gd","CBlock","TA","TA","Mn","Unf",0,"Unf",6.51174532964473,672,"Ex","Y","SBrkr",6.51174532964473,252,6.82979373751242,0,0,1,0,3,1,"TA",6,1,"Po","Detchd",1,"Unf",2,576,"TA","TA","Y",0,0,0,0,"MnPrv","7","2007","WD","Normal",122900
"60","RL",4.26267987704132,9.32232887392423,"Reg","Lvl","Inside","Sawyer","Norm","1Fam","2Story",6,5,1978,1978,"Hip","HdBoard","HdBoard","BrkFace",4.53259949315326,"TA","TA","CBlock","TA","TA","No","LwQ",5.4249500174814,"Rec",5.26269018890489,918,"Gd","Y","SBrkr",6.82328612235569,765,7.42892719480227,0,0,2,1,3,1,"TA",7,1,"TA","Attchd",1,"RFn",2,440,"TA","TA","Y",5.4971682252932,0,0,0,"Absent","7","2009","WD","Normal",172500
"20","RL",4.26267987704132,9.03777110662491,"Reg","Lvl","Inside","Sawyer","Norm","1Fam","1Story",6,8,1963,2003,"Hip","HdBoard","HdBoard","Absent",0,"TA","TA","CBlock","TA","TA","No","GLQ",6.49828214947643,"Unf",5.98393628068719,1059,"TA","Y","SBrkr",6.97447891102505,0,6.97447891102505,0,1,1,0,3,1,"TA",6,0,"Absent","Attchd",1,"RFn",1,264,"TA","TA","Y",5.26269018890489,0,0,0,"MnPrv","2","2006","WD","Normal",154500
"20","RL",4.27666611901606,9.49439085819391,"Reg","Lvl","Inside","Sawyer","PosN","1Fam","1Story",5,5,1954,1954,"Gable","Wd Sdng","Plywood","Absent",0,"TA","TA","PConc","Gd","TA","Mn","BLQ",6.97073007814353,"Unf",5.76832099579377,1383,"TA","Y","SBrkr",7.23273313617761,0,7.23273313617761,1,0,1,0,3,1,"TA",6,1,"Gd","Attchd",1,"Unf",1,354,"TA","TA","Y",6.23832462503951,4.76217393479776,0,0,"GdPrv","6","2008","WD","Normal",165000
"90","RL",4.17438726989564,8.85637603673042,"Reg","Bnk","Inside","SawyerW","Norm","Duplex","1Story",5,5,1979,1979,"Gable","Plywood","Plywood","Absent",0,"TA","TA","Slab","Absent","Absent","Absent","Absent",0,"Absent",0,0,"TA","Y","SBrkr",7.33693691370762,0,7.33693691370762,0,0,2,0,4,2,"TA",8,0,"Absent","Attchd",1,"Unf",2,400,"TA","TA","Y",0,0,0,0,"Absent","6","2009","WD","Alloca",118858
"60","RL",4.27666611901606,8.86177531100083,"Reg","Lvl","Inside","NAmes","Norm","1Fam","2Story",6,5,1963,1963,"Hip","HdBoard","HdBoard","BrkFace",6.03068526026126,"TA","TA","CBlock","TA","TA","No","BLQ",5.99396142730657,"Unf",5.9427993751267,780,"TA","Y","SBrkr",6.89162589705225,813,7.49387388678356,1,0,1,1,4,1,"TA",8,1,"TA","Attchd",1,"RFn",2,483,"TA","TA","Y",0,3.93182563272433,0,0,"Absent","10","2008","WD","Normal",140000
"30","RM",3.93182563272433,9.07863588097876,"Reg","Lvl","Inside","IDOTRR","Norm","1Fam","1Story",4,6,1936,1950,"Gable","Wd Sdng","Wd Sdng","Absent",0,"TA","TA","BrkTil","TA","TA","No","ALQ",5.65599181081985,"Unf",6.50279004591562,951,"Ex","N","SBrkr",6.85856503479136,0,6.85856503479136,0,0,1,0,2,1,"TA",6,0,"Absent","Detchd",1,"Unf",1,327,"TA","TA","Y",0,3.36729582998647,0,0,"Absent","4","2006","WD","Abnorml",106500
